label,features
5,0.013084835643482123
5,0.03632365551754222
2,0.016928000610948932
1,0.03946122962934511
4,0.009883360839782434
2,0.0038197641023593335
5,0.010788284972715313
3,0.02974725846636875
2,0.10380340693743093
0,0.07207015733282389
1,0.05007197758001515
4,0.02416194291646104
3,0.017474284252431638
2,0.05193867257441556
0,0.05048310882839861
0,0.01978449903659825
5,0.013591245607148309
1,0.066348423960053
5,0.04636028669204968
5,0.017887948467051773
0,0.03153684089563235
4,0.003944258655543439
2,0.03217189071320209
2,0.0051146066814594
2,0.03302363308870905
0,0.050375424407117286
2,0.02301019467158957
2,0.002931436972620385
2,0.00998081578527514
5,0.027786277718775638
4,0.08859624519672754
5,0.002267740479648518
2,0.0188574558655388
3,0.011315188999772376
0,0.17453084662790833
1,0.013577046389708495
5,0.02473365418227049
2,0.025397371742330543
3,0.018671117470501472
1,0.01495831178245263
2,0.01266703947063173
5,0.017984968377173366
2,0.005565629163566214
5,0.0634902977507229
5,0.07629231078998695
3,0.017318620942270962
1,0.03594409681199229
2,0.001860053700184057
2,0.005007917680095038
2,0.003270665897894491
1,0.03163000658196965
4,0.0417316227011794
1,0.01691943648848171
3,0.02291692821434709
3,0.03512874080897019
1,0.008255072251116317
2,0.03076707056027125
2,0.011153961520502685
2,0.011030911467332115
4,0.012335028129771395
2,0.02018161013779151
2,0.05097769383546396
5,0.006958478996987693
3,0.018671117470501472
2,0.011035198619778707
0,0.05242778364973295
3,0.03367612294411844
3,0.06114737771661442
2,0.01821082617182749
2,0.010102803003846543
5,0.0236753725319793
1,0.11539486997750488
2,0.007136958665894012
2,0.009117586228814641
5,0.004016967848130465
2,0.06787011027353447
2,0.009754012429479436
3,0.04365747056803493
5,0.008422238893664802
0,0.04462722726039886
5,0.008502703583650704
5,0.0147251956736809
1,0.0529275055151352
5,0.002768618577074242
3,0.018671117470501472
0,0.03617637550400847
1,0.04013836095557365
2,0.04915714278656159
2,0.0049595585302738675
2,0.03256287655850421
5,0.01801605181244276
4,0.03793590573196957
4,0.02541668675101908
3,0.006540888930483421
0,0.025880566477048027
5,0.0057643651888850045
1,0.01558007915203694
3,0.023475941994986524
5,0.012853948081522723
1,0.055381273544934814
2,0.03631935783155153
2,0.020725811648724814
2,0.0045265171590550424
4,0.1806292209145149
2,0.010591266617320249
5,0.01286396583307503
2,0.0593564259266185
0,0.06133980450013855
1,0.05714884788940298
4,0.0417316227011794
2,0.010705905986649243
2,0.005190464350376367
5,0.017038313853718182
3,0.016872827311452822
2,0.01199931249257105
0,0.03145519188417205
2,0.011103886456348468
4,0.01387775238863717
2,0.015162113038008485
0,0.05453234362570116
3,0.04470992962626865
5,0.013979842093531595
2,0.0031835464658676173
0,0.0497269899661844
5,0.032388319932536935
5,0.02753076905084901
1,0.014826272051633406
2,0.06905828351388582
2,0.007491703501619783
5,0.013872520377285272
3,0.009291894614259413
5,0.04139452471187568
1,0.00913776463700081
4,0.003358486161721805
3,0.04365747056803493
4,0.003944258655543439
2,0.04823347737197522
1,0.06824953555419254
5,0.0013892878452621894
4,0.01640615760071129
0,0.017954594200539686
2,0.0014898684444059655
2,0.04203241858635102
0,0.023503605539606474
1,0.03322946205150315
5,0.0193487884653058
3,0.02511845753942524
2,0.02354921578553704
3,0.009291894614259413
2,0.002712097686170269
2,0.014225343894568147
5,0.01356590962465518
4,0.016810929748524717
3,0.013137836223949607
1,0.004554734065858102
4,0.011556019174002877
1,0.011701754969972316
5,0.008703873208773536
4,0.016810929748524717
2,0.005779211868168514
1,0.02726474790591575
0,0.03339288998813425
4,0.002396291851781674
2,0.005293042460598657
5,0.008470480418910247
5,0.015857614865138377
0,0.029335460093525945
3,0.01338047044316542
3,0.01096517232087263
2,0.033167300096618266
3,0.008198536262132475
0,0.06549971173406398
2,0.03809728313868353
2,0.04391829867572945
1,0.07598718210701101
0,0.11952926496763265
2,0.00912156404618298
2,0.010265280814800288
5,0.015685303639653987
1,0.0728533052691854
2,0.023547145241886128
2,0.041372140930674185
2,0.007619968712471695
3,0.006540888930483421
2,0.016253461941040263
2,0.0027914918169580022
5,0.028349924152107964
2,0.0005074413029685088
2,0.02022927442482057
2,0.024408082348033454
3,0.017474284252431638
3,0.011315188999772376
5,0.07706618569636366
2,0.004156726911180506
2,0.05716893886917314
0,0.023127693898140303
1,0.017300258868204882
2,0.027019446242217002
4,0.10761162722348128
1,0.04396656337477189
2,0.018861251452594298
0,0.11361620381110485
2,0.009192267300856215
4,0.01640615760071129
2,0.008675824487557856
5,0.004978816306706149
5,0.012686258624068998
4,0.03188404406490437
5,0.006387306346399614
3,0.06114737771661442
0,0.273228925882873
1,0.004575938090120971
4,0.019243324164001527
2,0.0036214961175164897
2,0.038122205504011866
5,0.04338167078300032
3,0.02974725846636875
1,0.019082244154349164
2,0.021698398353268887
3,0.017318620942270962
1,0.038845041878067824
2,0.015534273684422487
5,0.011735328535065731
2,0.009767148812320084
2,0.01866605926262714
2,0.01938612039893224
3,0.02291692821434709
0,0.16473482617879606
2,0.04657647012868898
5,0.037494307962882514
3,0.04470992962626865
5,0.014232959646948703
4,0.016041506669000616
0,0.4653441973963064
1,0.01725176102671979
5,0.016641702042515014
2,0.04448333202570092
2,0.08439306265247926
4,0.06001604699138007
1,0.0034420294555284874
3,0.02511845753942524
2,0.004818372874235249
4,0.038986447685178026
1,0.01628146923031584
2,0.04543713390994257
2,0.005668576650068097
2,0.002399626771842093
1,0.0781428683948341
0,0.06498074859478188
5,0.008974363736466224
0,0.04160100324322229
0,0.0087195334287793
4,0.012335028129771395
3,0.02974725846636875
2,0.10081886415423752
4,0.016603460010678767
1,0.054929651353050855
1,0.003659572070474165
2,0.025129201754401958
0,0.03744041835129343
3,0.03367612294411844
5,0.004413786467916029
5,0.026317919227864868
5,0.028565710825253037
1,0.029583335453165188
2,0.07607596583900486
5,0.015736535286949814
2,0.0020129575729100216
1,0.021420057877398604
2,0.06386609949221235
2,0.0013024872285032525
5,0.010801943819343062
2,0.002893277453546225
4,0.038986447685178026
0,0.009515220496031282
3,0.02511845753942524
4,0.02541668675101908
2,0.008292067111331727
5,0.0298518846486812
1,0.06021888793883263
1,0.06217317637474416
3,0.02812057027416877
1,0.011775316326276614
2,0.001783066133103853
4,0.016603460010678767
0,0.018903019763875338
2,0.06860847660276755
2,0.008929870046209713
3,0.01338047044316542
3,0.007336287378627203
0,0.09691181113512684
1,0.013528458661980469
2,0.022760249821653814
2,0.021549232835342182
3,0.04365747056803493
1,0.049865039083909726
5,0.027642393017621787
0,0.09874234096146836
5,0.035596468789775106
2,0.0011605698422681825
5,0.020443087814038537
3,0.0096466559525376
4,0.03188404406490437
2,0.006579973294729107
4,0.012114605994988332
2,0.0164255782959589
5,0.016086838829367074
5,0.013587377689756692
5,0.008142404761241874
1,0.0018502153699994969
1,0.238483890238862
5,0.0246342270062051
2,0.015760376208417748
5,0.039514631186724464
3,0.02511845753942524
1,0.006124497230179
5,0.0199354391055868
3,0.006905264234456947
0,0.16786736174534028
5,0.0025521830376129297
5,0.015522256666200985
1,0.030683476354334775
2,0.013300151116088024
5,0.0606023791675113
4,0.013596041880892815
2,0.04596807544445119
2,0.007758020990260244
4,0.0009045727690136896
1,0.2313413748826753
0,0.04115220228556507
5,0.06834076306841637
3,0.0441276985099717
2,0.010062282566422595
2,0.0581551770468641
2,0.04355152418152925
1,0.016711736417138225
3,0.023475941994986524
0,0.009625576926331323
1,0.004193931388923403
4,0.015534566868066459
2,0.016667615263224536
4,0.0037725102724318455
1,0.04163469653960025
5,0.09049061532264642
2,0.012789435039595872
1,0.027081253567784028
2,0.0243627905662527
1,0.008733766353560218
1,0.019580595254546543
5,0.001345377362230395
4,0.035450698584228287
3,0.0070011703978495815
3,0.01338047044316542
0,0.03887727452299797
2,0.012960303871775552
2,0.006290781512850478
2,0.01326784227852226
2,0.035181422574169736
4,0.05009646104767288
2,0.022623796535858862
3,0.023475941994986524
5,0.03271710344436849
0,0.08316794125062464
2,0.07293511579498849
2,0.005215191494020816
5,0.027242876757193543
3,0.04365747056803493
5,0.0217115006776503
2,0.003812000178125181
5,0.002727607978731752
0,0.00683452902803329
1,0.08605175175163929
0,0.009973450731244045
3,0.054990587905639376
2,0.026979137880147497
2,0.0019283237061713894
4,0.05974695707393386
5,0.004553191603884485
4,0.001572630500358949
2,0.0009752983548004065
1,0.14511963606183248
5,0.006573581891290507
3,0.009210056350123546
1,0.052253555319223315
1,0.01079986098655738
1,0.032386539763584916
5,0.01476934175698228
5,0.024325410529441552
0,0.012525714420692929
1,0.019555739601664138
5,0.018572524551128386
1,0.15681802510801293
3,0.032018427509284686
1,0.0481607924065396
2,0.01664563983241579
2,0.02188055142011921
3,0.009291894614259413
1,0.2817000231110136
5,0.02156660264955453
0,0.15243919571598355
1,0.02265300078686175
5,0.0026215271139797963
2,0.01052012516721267
5,0.009947883361898969
1,0.058106080197838174
2,0.010458875066128259
4,0.08859624519672754
2,0.008800568685737005
1,0.05587804952917187
5,0.0031520831207745327
5,0.012561884153287574
5,0.01150698377065082
5,0.013340360111724896
1,0.044542635878954746
2,0.0012364171532001221
2,0.026959310238979683
3,0.017318620942270962
1,0.01737458215086537
0,0.08518834874281936
5,0.014944900825229243
0,0.019215326003797502
3,0.017474284252431638
4,0.01387775238863717
1,0.08434730844811272
3,0.02291692821434709
2,0.0033634888929305693
3,0.009380231021747376
0,0.24709594033171675
2,0.022008224294674854
5,0.06669258293508162
3,0.045982971631391936
0,0.05128469046692605
0,0.11752425400572318
4,0.02485327907801957
0,0.029561404614359774
1,0.09289401896694732
5,0.013602316361991966
1,0.032339240639417816
2,0.011105572174521777
3,0.007336287378627203
2,0.05058815986365623
2,0.04497301191239945
0,0.1811730186395912
5,0.02151894538488821
2,0.016826241659339082
1,0.054096844778645015
2,0.0014748665709061262
2,0.0039801380134392075
4,0.035450698584228287
4,0.03793590573196957
5,0.010570284850837785
3,0.008198536262132475
3,0.006905264234456947
1,0.04688537157604157
4,0.006676641033359793
1,0.029819623914300143
2,0.04353295705447145
2,0.012186116470257366
2,0.02450662821757625
1,0.02098365876344049
4,0.05009646104767288
5,0.07692762394615907
5,0.0035108110406406913
2,0.007169869319945723
2,0.02916412146527964
1,0.08406918426101452
4,0.009404411123335165
2,0.016207948603715376
2,0.019686933840010683
1,0.14920273971458126
5,0.030686186986348517
1,0.05267223209636002
2,0.01129648142545998
2,0.06786794738581366
4,0.0039654682976964905
4,0.030405508414807325
5,0.018506481687480838
5,0.08489830409498718
4,0.00302503664097439
2,0.004609237783067918
2,0.02066567388989682
0,0.0351413775507026
0,0.013790012179744977
2,0.002542575040925909
5,0.01468940971320944
4,0.013920001029528938
5,0.023238195340230715
2,0.012647819263840057
3,0.03367612294411844
2,0.004370173381945846
2,0.035963980632061944
0,0.041880521369322375
0,0.02004379521586324
4,0.00302503664097439
2,0.0039509597451784255
1,0.025338303138228182
2,0.02250935976169463
4,0.03481398797787294
5,0.020216530240938373
0,0.0481299185887977
2,0.005783425285806441
4,0.06858556614436133
2,0.0027175670533824345
5,0.049296778958263864
5,0.006289352462034946
1,0.05528331509603436
5,0.004957255546416604
2,0.00398446203329013
2,0.037836300539008966
5,0.02093260759086682
2,0.01969781990671453
4,0.002258072090642021
0,0.21154349799929392
2,0.0040778404972181435
1,0.0054050365058873045
1,0.1694523335917434
0,0.10728004530010188
1,0.02936382692777328
4,0.032119166813826164
1,0.02185854122861495
2,0.04766555080855901
5,0.07189361162261337
2,0.0389463113709954
5,0.04373025384654875
1,0.023351416894524545
5,0.054339358564339996
1,0.002650325121298756
2,0.035237780546258375
3,0.012224137648785749
1,0.0181233977558405
2,0.017912625049684563
2,0.08293732685857544
0,0.25661126289779035
1,0.017358869614257262
4,0.6140505932477409
4,0.006822661937256069
4,0.02692852771195326
3,0.04365747056803493
1,0.020200003461371747
5,0.010864706537359487
5,0.01060231279389435
2,0.02074374114524673
3,0.04470992962626865
2,0.0017091971973119875
2,0.07356139468150859
1,0.041291313535653296
1,0.013680660298433444
2,0.00863568957784778
5,0.052246194127491714
2,0.002875499640059265
3,0.01096517232087263
1,0.007690286088312927
5,0.021796427025796632
1,0.04348546832651065
2,0.02749150175405421
1,0.011609070666600151
0,0.2191076816591403
4,0.06858556614436133
1,0.00472679950864695
1,0.05817674623398893
1,0.011493651815008141
5,0.004764644776988949
3,0.0096466559525376
1,0.021780782957225145
5,0.011179019768549849
4,0.011615029492494593
0,0.018413078996401402
3,0.012224137648785749
0,0.0029354098743348146
2,0.007598554368445069
0,0.04110775950743835
2,0.001864563110411048
2,0.02691134750153461
4,0.013139863931187865
1,0.30442752790104066
5,0.00636661846579739
2,0.01699759714125594
5,0.009939913331318693
1,0.030097323248453187
1,0.009353770407863051
2,0.02803252740144292
5,0.006341189788116227
2,0.06564227271984324
5,0.03357481833937721
5,0.016546890314353833
3,0.0070011703978495815
2,0.002730996268748917
5,0.02374172437958697
2,0.023904324028534082
2,0.0011366223915576323
1,0.04472743110978219
3,0.011315188999772376
3,0.04365747056803493
5,0.01756990917019694
2,0.0011575114277402525
0,0.04798818624182055
2,0.03466324945069473
0,0.05711856746131173
1,0.016544351027990706
2,0.01729390362993434
1,0.08469182907482194
5,0.023390175070021425
3,0.02812057027416877
4,0.0037725102724318455
2,0.01848314778060199
1,0.10102028658441864
1,0.03584710744914857
1,0.010992087281625571
2,0.005331616299073879
2,0.0010357994506760477
3,0.0441276985099717
2,0.028753056929342113
0,0.03426059068294487
1,0.008314171753614702
5,0.017129121430650783
0,0.07553396232760601
2,0.03653930876579542
5,0.03115393603424163
3,0.0096466559525376
2,0.005196551685508761
1,0.0512768043535804
3,0.034762324455269215
4,0.01653242354489401
0,0.055508820719197584
2,0.02072400479479441
3,0.007336287378627203
2,0.05113162753768426
2,0.006398087779898795
0,0.3691778554645311
2,0.007328005204023585
2,0.009010008898564952
4,0.019243324164001527
2,0.004600385392610634
3,0.014557857334363673
2,0.035663985296241534
5,0.03412177261650063
3,0.023475941994986524
5,0.024500236814137655
1,0.09024163042969582
1,0.08542657186488638
2,0.01861494910220653
3,0.032018427509284686
2,0.032410682646650237
2,0.059122690094335864
2,0.0030589321813989678
3,0.009291894614259413
4,0.0551237494589047
0,0.02245629843778953
3,0.018871980218373004
2,0.009523395930721408
0,0.011954554059239623
1,0.014360801760446141
5,0.035302108900045426
0,0.036261044131442634
5,0.013160722104086284
1,0.007858107917304106
4,0.05009646104767288
0,0.003948482255607324
0,0.02048153770781158
2,0.0534276522334826
1,0.011331847097522055
2,0.12691718030059634
2,0.0035765157775227993
5,0.007588184796519994
0,0.04520843662291863
3,0.017474284252431638
1,0.049819906358644785
2,0.011119491199688669
2,0.0028987429584588905
2,0.00357783352388906
2,0.007764292662414295
5,0.05247993171536503
2,0.0020783076804742713
0,0.01236240340640128
1,0.044018135606660125
4,0.0022105686157194845
1,0.025081751649436164
0,0.1445591496917286
2,0.008960708049901702
2,0.05820563974544104
0,0.06826157188391155
3,0.016872827311452822
1,0.02644642846582164
1,0.04971104218042485
2,0.06614182253735862
3,0.02291692821434709
3,0.01096517232087263
2,0.00512963664441016
0,0.04152312524054794
2,0.031328996514734773
4,0.036612285159284316
5,0.013628233445000993
2,0.004713553225829582
2,0.03859661175177292
3,0.008198536262132475
1,0.014436058315113428
4,0.07145222452440822
4,0.0039654682976964905
5,0.009788540684785976
2,0.04920089912873147
0,0.026533495230128042
1,0.0564804629159545
1,0.01911907609574924
2,0.030905611243387664
1,0.056156121048549584
2,0.02494989730899301
0,0.02688729239800341
0,0.04816271302274623
3,0.007336287378627203
0,0.09762109083793276
3,0.008862109161520297
1,0.03476886929733347
4,0.0037725102724318455
1,0.008767918561342573
0,0.0020725043999143
0,0.12027605110977885
2,0.020002838338595636
0,0.08381047690686444
2,0.003627183177973282
2,0.00431399728905191
3,0.02974725846636875
3,0.0441276985099717
2,0.0068437627327868076
1,0.02390698234394547
2,0.009125650007937363
2,0.01742045222421694
0,0.1003844537734045
1,0.01627190407004147
4,0.02692852771195326
2,0.05151577535727817
2,0.00829367909469637
2,0.0074218727755157345
5,0.017313700372706145
2,0.03733793398961359
1,0.06326924781671177
4,0.012335028129771395
1,0.03398559846962418
3,0.018871980218373004
5,0.03756896972342659
2,0.02230716697832206
1,0.03621910658121979
2,0.01936848233046361
3,0.017474284252431638
1,0.059228130870724975
1,0.03693564389590703
2,0.03189253410144479
5,0.017114703817730073
5,0.004679040068602911
5,0.014490559925614429
1,0.07147720657981976
5,0.02661140132225331
2,0.042651297658144516
4,0.009404411123335165
1,0.037903943448004525
5,0.016951569064742947
2,0.002912713949109983
0,0.013251771601414936
2,0.007696736830716591
5,0.02062722645395073
4,0.10091677695778024
0,0.027140634667027874
1,0.044765216688040975
0,0.6859657321690855
2,0.017651158960336047
2,0.03564377493630493
2,0.034669625756053465
2,0.022230846886819325
5,0.01737757578409712
3,0.008198536262132475
0,0.10755663861212496
4,0.0039654682976964905
5,0.005043045294060572
2,0.00230082037264202
5,0.005840821865342828
5,0.012601917589856204
2,0.01665945808667751
2,0.006583447257571578
2,0.032744968179680645
0,0.013526888461674064
2,0.00629320773917365
5,0.0544609648197333
2,0.0029685968583599482
5,0.026785320668802848
3,0.0441276985099717
4,0.01983674190412718
3,0.012224137648785749
4,0.012114605994988332
1,0.044555276131868535
2,0.014514125570463353
2,0.009290164304082771
2,0.11010071071544944
2,0.011911931828650623
4,0.006822661937256069
5,0.011894425078365035
3,0.018871980218373004
5,0.0036017302731407006
0,0.5888866586414945
5,0.019503626647845704
4,0.04757330505173934
3,0.02974725846636875
3,0.02511845753942524
2,0.013820709736182369
2,0.009126819582450024
5,0.012925236650129492
0,0.03411338791540115
0,0.03763275735528344
5,0.02656768009189709
2,0.08061490861245682
2,0.06547933283742187
2,0.001539737402214061
1,0.04354441755044661
5,0.05220853495176205
4,0.030622374776222105
0,0.048794753757886215
4,0.6140505932477409
2,0.02011900472070023
1,0.09212376408855784
4,0.0393796122185171
5,0.03882754566132633
3,0.02291692821434709
4,0.0037725102724318455
2,0.0008669483539795468
4,0.03540140159786455
0,0.031602854616474566
0,0.028629926821236405
2,0.010985534714962322
1,0.019928510140281238
0,0.0564869129561219
5,0.02157838371638831
1,0.06473125458053339
5,0.01300351492747945
2,0.0014777362594356905
3,0.006540888930483421
2,0.008587705071078245
1,0.032288353087895766
4,0.06482015067033091
1,0.009829588501650931
2,0.046740516033240316
4,0.006676641033359793
2,0.008186937074493398
2,0.05465770333397359
3,0.018671117470501472
4,0.0042395486572166935
2,0.040250662580349865
4,0.0417316227011794
5,0.012140630520147123
1,0.004942734353645623
0,0.008698313253082153
4,0.00195505257431199
5,0.010528851155140816
3,0.034762324455269215
4,0.006365860752858835
2,0.02307990531529093
0,0.03501715897637378
2,0.03429872913493083
2,0.021819184747813483
1,0.05397969421240381
1,0.019931930030930682
0,0.14725027709297947
5,0.039786428225003063
1,0.037036955523010985
5,0.022021302743022983
3,0.06114737771661442
2,0.019622325996186983
4,0.02485327907801957
4,0.002396291851781674
2,0.13224065090468626
3,0.02974725846636875
2,0.011263517752569657
5,0.036216785690337566
2,0.019631143625948755
4,0.006733821324124103
4,0.019944619440383574
1,0.0525597812463758
2,0.027801070325866126
0,0.13492466114131038
0,0.03868551486393318
2,0.05289657551849145
4,0.023604505305136324
5,0.017541300064435408
1,0.01289900566750644
2,0.015713670473901327
2,0.02678576658883619
5,0.03112520228154165
1,0.008525476754865566
0,0.10389979588826123
4,0.03154284852694776
1,0.01734274486495692
2,0.0019078538699319305
1,0.05893527727780085
2,0.01113603588628026
0,0.14578884265172035
2,0.041456300436810416
0,0.0200948126810958
5,0.00647907212472671
3,0.02511845753942524
3,0.009210056350123546
0,0.036353030060841306
1,0.03000355363892112
0,0.032769781698386666
2,0.017469991482094858
2,0.04782947733294393
2,0.031146199146103982
5,0.011813632795157786
4,0.0029517059692857704
4,0.02810863401311866
1,0.006972452094347607
0,0.007629540543990656
1,0.0528245646998779
3,0.006905264234456947
1,0.01668952468382362
4,0.0039654682976964905
2,0.03468222387479086
0,0.02806525512294552
2,0.012350713630282988
5,0.038043200412119366
2,0.024439582560530877
1,0.0041006340332849205
5,0.030253149477429193
2,0.03839266127100905
0,0.032613144386515365
4,0.0039942048593415635
2,0.05722050056751728
2,0.01080830432438565
1,0.02050737403364921
2,0.024964687458256543
1,0.0068578011381201075
2,0.0009188011292588336
1,0.03618965479193068
2,0.003303929425673378
2,0.025732352489271214
5,0.0060679917884730325
4,0.001572630500358949
1,0.049855242887901545
0,0.0340242635988149
1,0.09535190210130663
1,0.007491184549014046
3,0.032018427509284686
1,0.01568142729542709
0,0.05234310799993608
4,0.0037725102724318455
2,0.04426693440699836
5,0.009062955757957552
2,0.0007030213029174236
1,0.03723543031643623
2,0.05243898607387778
2,0.05784872815969494
4,0.1042931675813008
0,0.1112125543841084
1,0.04984165812720059
2,0.007625676488898539
2,0.035533506285539015
3,0.008862109161520297
2,0.019679123217064373
3,0.045982971631391936
5,0.03146086595325779
0,0.04841398720594674
1,0.016613932811335975
4,0.03481398797787294
2,0.009601002870194386
3,0.045982971631391936
5,0.0016204843911817061
2,0.07762778862214159
0,0.06790531337789935
1,0.02709970833703814
5,0.014049815373599063
5,0.023418788038082457
1,0.045515626369355786
3,0.009291894614259413
5,0.03481305400362986
1,0.021741617484689925
1,0.07125090040730532
2,0.010740662468744508
3,0.017474284252431638
5,0.008414744979277612
5,0.016383468346731052
3,0.04470992962626865
5,0.028592887369017675
1,0.03699457205275481
4,0.0050309468164314005
2,0.016936376182976852
2,0.035060641446397194
1,0.022004274917875568
5,0.02609415163947728
2,0.015809195674115862
1,0.051757000539412235
4,0.02485327907801957
3,0.054990587905639376
1,0.028656172901939336
3,0.06114737771661442
1,0.06417267127072929
4,0.006223879463122924
5,0.006014854271932317
3,0.007336287378627203
2,0.04252657171810848
2,0.0027994625497745505
1,0.04875791093182391
2,0.026826454158493114
0,0.151579981546532
0,0.01585524832889841
2,0.1117116266809581
1,0.02278901552610422
1,0.045125312915285064
2,0.0017572234871397635
3,0.0070011703978495815
0,0.010888656656567871
2,0.022845487260469092
2,0.032545708637220346
4,0.04577212519042734
1,0.09190718037724296
2,0.0364889970480172
2,0.0027755176973382105
2,0.029406579072072787
3,0.054990587905639376
4,0.03154284852694776
5,0.01490974336622211
5,0.002998824969848846
5,0.031999856871045534
0,0.06014178941842128
0,0.022803310949913436
5,0.007874787433260116
5,0.022153796820710833
1,0.023398108584315503
5,0.01190993256198143
2,0.031406175792317505
1,0.013010798170984742
5,0.005942824492939407
5,0.018288972779876258
2,0.01951317671004021
2,0.006791528643211288
3,0.017400066305212097
5,0.008181665386792077
5,0.08171031292996513
1,0.020707775763407533
2,0.08230624467594808
2,0.0037844479379545008
4,0.06428319623773485
0,0.11673140116406898
2,0.007172801858621722
4,0.02692852771195326
5,0.009402234893125177
0,0.14604734635735128
1,0.11649567098077104
1,0.05374457497466338
4,0.06482015067033091
3,0.01338047044316542
1,0.06591630989183266
4,0.023604505305136324
1,0.024098409143016863
2,0.025544634199957464
3,0.01096517232087263
4,0.0042395486572166935
2,0.030819984063440893
5,0.06374655078909887
3,0.024161731894461004
0,0.13168333162017354
2,0.009149956863172428
2,0.012624739215373895
0,0.07175831175989683
0,0.046243144903761885
0,0.03057358866674697
3,0.017318620942270962
1,0.0008671378173259987
1,0.017765072568476904
1,0.016581804448492374
5,0.01779418236870107
1,0.032283044181671966
2,0.00465060371296454
3,0.017318620942270962
2,0.03668079884125838
1,0.014171210958110471
2,0.010639739529417649
5,0.01678238068396453
3,0.03129543664324868
3,0.02511845753942524
1,0.03543682941783678
5,0.024190791133673516
4,0.0045070209734080794
1,0.015932735537086844
4,0.046713388646014785
1,0.015258159999773847
3,0.0441276985099717
3,0.0441276985099717
1,0.0032049088444100443
1,0.015070408003119
5,0.016622680217470452
4,0.014651284252594526
3,0.024161731894461004
0,0.1418711893760689
2,0.0026180468310108692
3,0.006905264234456947
1,0.09314928887454113
2,0.056467854263673
2,0.01997748515131381
3,0.018871980218373004
1,0.03710095031456838
1,0.1188201362456254
4,0.006733821324124103
3,0.007336287378627203
5,0.008359202654620049
4,0.0042395486572166935
1,0.019096935990534483
0,0.08755478315852883
3,0.03367612294411844
1,0.06576686699057811
3,0.06114737771661442
2,0.01580503141301705
3,0.02812057027416877
5,0.0063428593548552565
1,0.006263882001295542
4,0.0009045727690136896
2,0.02299739149986045
0,0.006766499889087592
0,0.19624760870549854
4,0.6140505932477409
1,0.006796198163308521
3,0.0070011703978495815
2,0.10073859854823504
2,0.04088451157389279
2,0.06957519963443218
2,0.06272738475256752
5,0.04004754776075086
4,0.000779951111064174
4,0.006322977290376289
3,0.02974725846636875
1,0.0466626239858405
5,0.030595623085402632
1,0.06632263082174615
5,0.005306733258976828
0,0.007414614812516269
1,0.0281380524461848
1,0.011527893557915302
1,0.020498649801311747
5,0.015199050665967644
1,0.07275854550650841
2,0.044966790099020784
5,0.0074250128250104
3,0.045982971631391936
1,0.06391133404173686
2,0.0239717934851702
5,0.017514151610121702
2,0.028701052822145988
3,0.02974725846636875
4,0.013920001029528938
2,0.007494883929700144
5,0.045862190503619386
4,0.011556019174002877
2,0.009096413805184056
2,0.040982652604224214
0,1.0
3,0.02291692821434709
2,0.00633091256026105
1,0.02199580594842334
4,0.007273524309492644
5,0.010807632986508673
3,0.017474284252431638
0,0.21731425799746346
4,0.03540140159786455
0,0.01683741704738741
0,0.021716551160925617
0,0.02896591176604745
2,0.020092587645464843
2,0.09115131432008702
3,0.0096466559525376
2,0.02647831701497802
1,0.053998450943255324
2,0.0017021899326619787
2,0.020077192168533996
5,0.032650598158135175
5,0.03500881289826932
5,0.03012048300073633
0,0.14794429720157334
5,0.0008917526382785828
3,0.032018427509284686
3,0.006540888930483421
5,0.015165632646208698
5,0.00377567946473184
2,0.005879080750849617
1,0.06802018869861608
0,0.02858448511201137
5,0.00997028891242492
2,0.030448790747492925
1,0.038547771218986615
3,0.006540888930483421
3,0.045982971631391936
0,0.03261485784302146
2,0.007063136077696162
4,0.007273524309492644
4,0.006322977290376289
0,0.09907940032777704
1,0.011811706912179115
3,0.006540888930483421
4,0.006676641033359793
2,0.009052369195024123
4,0.02073951157617453
0,0.3917499062108069
1,0.07249113393375463
1,0.053518904325976016
5,0.012209239355136176
0,0.04344932422553996
1,0.05824481399592965
5,0.010744980519587107
1,0.03946209689114225
2,0.1465910071463544
0,0.04701762548892404
3,0.017400066305212097
4,0.030405508414807325
2,0.06702695975882751
3,0.054990587905639376
3,0.012224137648785749
2,0.031807486266423234
2,0.04037810090799033
5,0.02072089845264085
5,0.0170207744494459
1,0.010483748274917493
1,0.05164233940075876
1,0.0267742393804151
2,0.0093866958088765
0,0.003186765165824857
5,0.0596157020921497
2,0.018295182304120156
2,0.014574337766336288
5,0.04486796087714183
5,0.02724595957443196
2,0.03358239722435344
4,0.008886697964618965
5,0.04144003664472802
5,0.028555215904153237
3,0.013137836223949607
2,0.031377391127487726
3,0.012224137648785749
2,0.03855318546065135
5,0.023513087836000625
2,0.06033894927442535
1,0.023708388170353825
4,0.030622374776222105
5,0.001115968815197346
0,0.1279191204813513
2,0.03597583086916861
1,0.0800698503732705
0,0.09982025257341652
2,0.0301160694457606
4,0.002931770183731919
0,0.046466661442681884
2,0.015699046403516353
2,0.013621870131013309
5,0.010595485652848362
4,0.05009646104767288
1,0.03871616396606773
3,0.045982971631391936
5,0.01940466997008321
2,0.039749525708857536
2,0.015950655202300948
5,0.011404652847596616
3,0.008198536262132475
1,0.3464811928916137
1,0.02596865850631299
4,0.016603460010678767
5,0.02438179588874484
4,0.01653242354489401
2,0.00835394641611673
0,0.06901356861920331
4,0.006000902592778731
0,0.024801417524786876
2,0.0017233416403225096
