wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
Ses01M_impro03_F016,2,0.027773555,0.053562436,0.03455061,0.040910758,0.32020997375328086,-0.006490910891443491,2.29579324316509,8.294361795109852
Ses01M_impro03_F017,7,0.005432121,0.00903087,0.006711481,0.006043224,0.3466135458167331,-0.007391409781121183,0.06000291450528884,0.22065983153970548
Ses01M_impro03_F018,7,0.0042023314,0.0062467656,0.005208717,0.0034304184,0.05504587155963303,-0.011350401109666564,0.026228994397960653,0.04244555349257917
Ses01M_impro03_F019,2,0.029327994,0.05064882,0.036874797,0.03471507,0.28938906752411575,-0.0026839609290618682,1.9341273113697282,3.594889654338059
Ses01M_impro03_F020,2,0.011615888,0.017282613,0.014422508,0.009529388,0.24025974025974026,-0.012376403901726007,0.20005015949460758,1.018282475692747
Ses01M_impro03_F021,7,0.018336706,0.02957022,0.023197407,0.01830885,0.1901639344262295,-0.004280599114281358,0.6283778802825184,1.2448814110752011
Ses01M_impro03_F022,2,0.024465853,0.041662745,0.030833421,0.027990298,0.32848837209302323,-0.0062087451624393,1.2945288637137384,3.198853304599455
Ses01M_impro03_F023,2,0.05205004,0.10909959,0.065311916,0.08730761,0.3919523099850969,0.8938017999753356,9.881791818895783,34.83394851869895
Ses01M_impro03_F024,2,0.015464116,0.025400706,0.019411637,0.01628584,0.3525641025641026,-0.006505313194793416,0.4675554730227504,0.7478085778975997
Ses01M_impro03_F025,2,0.019355329,0.034352377,0.024067128,0.024482816,0.33753943217665616,-0.00484952170154429,0.8996528618418326,2.550150870988369
Ses01M_impro03_F026,2,0.02581636,0.049083035,0.032230664,0.03688577,0.4017467248908297,-0.004306225946493214,1.905314500140046,3.562521963384857
Ses01M_impro03_M000,2,0.007417245,0.01243553,0.009306625,0.0082499115,0.3333333333333333,-0.007049339274090016,0.11443192873858302,0.34161413338255964
Ses01M_impro03_M001,2,0.007640578,0.012226482,0.009612789,0.007538747,0.2665198237885463,-0.005177369985176483,0.10686636712049546,0.3547005765600361
Ses01M_impro03_M002,8,0.004028718,0.007458453,0.0051033436,0.0054332,0.009009009009009009,-0.013245893569546752,0.04383860866414411,0.05405593716706595
Ses01M_impro03_M003,7,0.010728329,0.017256113,0.013410565,0.0108223185,0.24115755627009647,-0.013350692825042643,0.21355639767652873,0.7251125225725003
Ses01M_impro03_M004,2,0.022223558,0.036044646,0.027450351,0.023306953,0.20802005012531327,-0.005719089585909387,0.9373440630898936,2.8984525782660833
Ses01M_impro03_M005,2,0.10821231,0.17749253,0.13138615,0.119068325,0.3047091412742382,0.4466924292501062,22.860725867107256,49.927477411510566
Ses01M_impro03_M006,7,0.046854623,0.10058324,0.058256287,0.08197998,0.3561430793157076,0.16065272211562842,8.468220671815825,37.30533844154489
Ses01M_impro03_M007,2,0.13350059,0.2237893,0.16297263,0.15317884,0.34146341463414637,0.9722142131067812,36.68389674456316,96.53286742231593
Ses01M_impro03_M008,2,0.042974997,0.072373785,0.053748243,0.048815057,0.2650231124807396,-0.007610997727169888,3.8756299964818037,13.46220328327401
Ses01M_impro03_M009,8,0.027254697,0.043061208,0.0337533,0.026519524,0.2982456140350877,-0.011044979146390688,1.3062077514043144,1.4497561518885478
Ses01M_impro03_M010,2,0.07937455,0.12836109,0.097724095,0.08380352,0.26406926406926406,-0.004540600457403343,11.844763574010013,18.151375306856373
Ses01M_impro03_M011,2,0.07351024,0.120908864,0.09079213,0.07959585,0.3282828282828283,-0.024650829800521024,10.602710189317557,13.335913587502041
Ses01M_impro03_M012,2,0.04994413,0.07509977,0.06286553,0.040848166,0.19463087248322147,0.009946748832589947,3.812542715832087,8.61469329848213
Ses01M_impro03_M013,2,0.03883143,0.0579691,0.047120027,0.033800125,0.25806451612903225,-0.0032800041935843183,2.2632202532914736,13.916080027989402
Ses01M_impro03_M014,7,0.021415398,0.03357774,0.026762165,0.019921789,0.19672131147540983,-0.007909265150374267,0.7919606942008443,1.4016897546214915
Ses01M_impro03_M015,2,0.007546179,0.012564064,0.00953553,0.008154004,0.35359116022099446,-0.006219060196599457,0.11618866889625248,0.21849234246157634
Ses01M_impro03_M016,2,0.12727909,0.20591551,0.1529196,0.13771424,0.35103244837758113,2.8740132693201303,30.44254885278016,62.039926826362844
Ses01M_impro03_M017,2,0.021468448,0.041154042,0.026832273,0.031580344,0.30020491803278687,-0.004603552042681258,1.3527772072727646,6.685068061805321
Ses01M_impro03_M018,7,0.004598764,0.007136913,0.005807657,0.004121627,0.15254237288135594,-0.010630881661199965,0.035586489198258395,0.06810671283458693
Ses01M_impro03_M019,2,0.019471051,0.04231843,0.024507957,0.034466382,0.38650306748466257,-0.00700754799254355,1.5081464598121712,2.984658566452995
Ses01M_impro03_M020,2,0.022234563,0.032996483,0.027770063,0.017779214,0.1993006993006993,0.0009532668059364369,0.7293423322441616,1.584273162596908
Ses01M_impro03_M021,7,0.018179854,0.032615725,0.022936078,0.023170546,0.24432576769025366,-0.0025611157070670743,0.8200378269780004,2.34671222877076
Ses01M_impro03_M022,2,0.043556597,0.09765248,0.054735046,0.08083484,0.4258600237247924,0.7051294669508934,8.11147663137701,31.663033802854923
Ses01M_impro03_M023,2,0.018198118,0.031792406,0.022461947,0.02244555,0.3086734693877551,-0.005496529865922639,0.764715250227712,2.4097378392573394
Ses01M_impro03_M024,2,0.029893551,0.054750964,0.03701349,0.040070176,0.3333333333333333,7.707307503324046e-05,2.326183713355182,3.285242840386939
Ses01M_impro03_M025,8,0.028992398,0.046354,0.036574554,0.028786907,0.25,-0.002445847258059075,1.5265452536895134,2.3041713060598386
Ses02M_script01_2_F000,0,0.006194352,0.012416024,0.0076865633,0.009738328,0.5073891625615764,-0.01039964899973711,0.12504795971564772,0.5222823131834812
Ses02M_script01_2_F001,0,0.010316245,0.015081718,0.012785914,0.007995414,0.24645892351274787,-0.007546996130258776,0.14943610323975667,0.384256388285063
Ses02M_script01_2_F002,0,0.0036832097,0.0059917937,0.004638228,0.0037785524,0.3613138686131387,-0.010175956958846655,0.025922624232654796,0.0984353382272694
Ses02M_script01_2_F003,0,0.006102313,0.010401745,0.007597314,0.0070936787,0.42786069651741293,-0.00718476530892076,0.08018017296872101,0.24850303271363433
Ses02M_script01_2_F004,8,0.009848824,0.01770742,0.012406598,0.012583723,0.4092827004219409,-0.006764733825548319,0.240295836085662,0.6418301405744036
Ses02M_script01_2_F005,0,0.011280415,0.017992215,0.014145153,0.01110229,0.25773195876288657,-0.007938895578263327,0.2297696505101784,0.4009244648036653
Ses02M_script01_2_F006,0,0.011790372,0.018278552,0.014573172,0.011018959,0.2977346278317152,-0.005475237230712082,0.23053039090921634,0.6462401031386164
Ses02M_script01_2_F007,4,0.0093915,0.014876078,0.011631325,0.009263859,0.326007326007326,-0.007334429483307758,0.15564631137006463,0.6691236043653151
Ses02M_script01_2_F008,4,0.00856586,0.01373528,0.01065825,0.008652824,0.32989690721649484,-0.006296055744314799,0.1339559296511277,0.6383875461456491
Ses02M_script01_2_F009,4,0.008178814,0.013491248,0.010207969,0.008823097,0.2872503840245776,-0.006523417141579557,0.13259177369642977,0.5318895582720129
Ses02M_script01_2_F010,0,0.012232641,0.020069968,0.0152216535,0.013067128,0.27080394922425954,-0.00582254597247811,0.2917666721409333,0.9541276645751401
Ses02M_script01_2_F011,4,0.00982437,0.018134959,0.012208899,0.013384457,0.3974630021141649,-0.00684441192788654,0.25644943753715954,0.7391177290500782
Ses02M_script01_2_F012,8,0.015950538,0.024409749,0.019867308,0.014172769,0.2037037037037037,-0.006250362275750376,0.4094980933565635,1.1818284648665633
Ses02M_script01_2_F013,3,0.010958194,0.015005078,0.013502,0.0065229107,0.16878980891719744,-0.0032869711503735743,0.13782099787360394,0.4051790945787404
Ses02M_script01_2_F014,4,0.012081934,0.017833099,0.015020845,0.00964648,0.18235294117647058,-0.006940472303540446,0.2114432691882955,0.6076211277395704
Ses02M_script01_2_F015,4,0.0138422875,0.02088263,0.016959602,0.012125522,0.26071428571428573,-0.005264032097329618,0.29443419686123484,0.7975019103429625
Ses02M_script01_2_F016,4,0.005089081,0.009331147,0.0063588093,0.00680774,0.515695067264574,-0.010182772712141741,0.06753077997611288,0.16130732202674686
Ses02M_script01_2_F017,4,0.01069301,0.01735607,0.013500592,0.0108889695,0.21910112359550563,-0.006141018275229726,0.21690211985394878,0.3830485045818327
Ses02M_script01_2_M000,8,0.0052544367,0.010008436,0.006774498,0.0073507824,0.5063291139240507,-0.003671826334539219,0.07934577719289469,0.13144945074056097
Ses02M_script01_2_M001,7,0.010679423,0.01586023,0.013385775,0.008483165,0.2727272727272727,-0.005429348220786778,0.16777582248896375,0.36446293147413933
Ses02M_script01_2_M002,4,0.009652622,0.016723817,0.012001195,0.011634611,0.4211618257261411,-0.005340211373550119,0.20908159693374484,0.9781894756203083
Ses02M_script01_2_M003,4,0.0071773888,0.012656118,0.009163817,0.008720961,0.3372093023255814,-0.003929833837901242,0.12166684476740734,0.3715244880174131
Ses02M_script01_2_M004,7,0.010300104,0.01778682,0.0129976235,0.0120969135,0.3404255319148936,-0.007159359938668786,0.2369002944130038,0.6578444271775175
Ses02M_script01_2_M005,7,0.0035242783,0.0073142294,0.004460615,0.005789877,0.5796178343949044,-0.010890585144807119,0.044228232130247326,0.11791513135748567
Ses02M_script01_2_M006,8,0.010851958,0.017050497,0.013468312,0.010419149,0.1956521739130435,-0.0013206620224082144,0.20457720274787636,0.5178125756234475
Ses02M_script01_2_M007,7,0.005625823,0.010087108,0.007000289,0.007230676,0.5166666666666667,-0.004196611826046137,0.07776856329763074,0.2861572772234817
Ses02M_script01_2_M008,4,0.0042449404,0.007541701,0.005372665,0.005293366,0.4195121951219512,-0.0045153897190175485,0.04347510158248254,0.10964138255736638
Ses02M_script01_2_M009,4,0.008160499,0.013658335,0.0102362335,0.009024994,0.33204633204633205,-0.0007365186434071802,0.1369548612072537,0.4023098357780844
Ses02M_script01_2_M010,4,0.018050896,0.025481107,0.022314996,0.012224518,0.17410714285714285,-0.0035224977636971744,0.4127919176680134,0.6873063012865325
Ses02M_script01_2_M011,4,0.006945441,0.012902281,0.00867492,0.009525549,0.503030303030303,-0.0034448337373760296,0.13014210007923693,0.3383258510097405
Ses02M_script01_2_M012,4,0.012985739,0.019152435,0.016242241,0.010178508,0.1728395061728395,0.0008313160151374177,0.24399770373670135,0.4407613243006064
Ses02M_script01_2_M013,4,0.009744769,0.013529341,0.01228874,0.005715331,0.17105263157894737,-0.0056385852076346055,0.11412152543514581,0.2311693707075655
Ses02M_script01_2_M014,4,0.016569573,0.025710175,0.020624418,0.0152687,0.270042194092827,-0.003765838528124732,0.4587037450852635,0.7213441367242778
Ses02M_script01_2_M015,8,0.008287998,0.015510361,0.010432076,0.01147238,0.5067873303167421,-0.004844579052587505,0.18821341831860222,0.47707185931403945
Ses02M_script01_2_M016,0,0.009109082,0.015303388,0.011396196,0.010201516,0.40948275862068967,-0.0056391818361589685,0.17122758996145995,0.4981906239207937
Ses02M_script01_2_M017,0,0.010177772,0.017730663,0.01292821,0.012111579,0.27350427350427353,-0.0039290189306484535,0.23677388866185747,0.7201405068328444
Ses02M_script01_2_M018,4,0.0087505,0.01742829,0.011336953,0.013263774,0.4568764568764569,-0.006630462394241476,0.2454404637810035,0.6559050053589505
Ses02M_impro07_F000,2,0.0134697845,0.01900359,0.016647667,0.009073618,0.1978021978021978,-0.006924517037987243,0.22949688963780004,0.40333897658796547
Ses02M_impro07_F001,2,0.009112347,0.013035188,0.011157064,0.0067477664,0.21703296703296704,-0.00812472717370838,0.10954345135039027,0.3060018092352393
Ses02M_impro07_F002,6,0.03123034,0.052823383,0.03911033,0.035547283,0.36257309941520466,-0.00856669976201374,2.0677764208913034,3.96653237620882
Ses02M_impro07_F003,2,0.02259203,0.03222725,0.028329475,0.01561462,0.07655502392344497,-0.0028751862828357844,0.6684966146204445,1.351660064303162
Ses02M_impro07_F004,2,0.045962796,0.064273864,0.057588708,0.028706921,0.09659090909090909,0.003296376689831959,2.6014167566658526,3.727249166202805
Ses02M_impro07_F005,2,0.026866911,0.036277924,0.03351704,0.013768495,0.07975460122699386,0.0004871027954322926,0.7950663974012262,1.2271417793547237
Ses02M_impro07_F006,2,0.03129062,0.04420388,0.039337225,0.020078005,0.1065989847715736,-0.0029071052267681807,1.242059675188453,1.6897811398192337
Ses02M_impro07_F007,2,0.013317973,0.018498272,0.016662546,0.008025318,0.05873261205564142,-0.004664645985030802,0.21413168175661876,0.65868141289242
Ses02M_impro07_F008,2,0.02445459,0.03249166,0.030678464,0.010634295,0.02040816326530612,0.002595207433842006,0.6258694967348001,0.9337406002674915
Ses02M_impro07_F009,2,0.013403349,0.018586503,0.016536672,0.008567389,0.10743801652892562,-0.004331207492214162,0.2152214072055129,0.576546368808021
Ses02M_impro07_F010,2,0.017937202,0.024572851,0.022352796,0.010188418,0.0875,-0.003508622739900602,0.37149149151613164,0.8423026295885061
Ses02M_impro07_F011,2,0.016667958,0.026924433,0.020961614,0.016860398,0.23741007194244604,-0.004065204848302528,0.5187331384344714,1.00079337902811
Ses02M_impro07_F012,2,0.015601725,0.020012699,0.019253364,0.005480161,0.01818181818181818,-0.00949578588915756,0.22582163316749015,0.31246863075718984
Ses02M_impro07_F013,2,0.030333627,0.044506345,0.038596347,0.022200458,0.1201923076923077,-0.0006205970635164704,1.313855757701042,2.463083623649968
Ses02M_impro07_F014,1,0.011294837,0.01583928,0.014064294,0.007264838,0.12292358803986711,-0.00454416431239224,0.15810160287785488,0.32474405476597296
Ses02M_impro07_F015,1,0.018241059,0.025928224,0.023336545,0.01121072,0.08695652173913043,-0.006544200459757121,0.4309426827730714,0.5276222005151412
Ses02M_impro07_F016,1,0.018819693,0.028135603,0.024057535,0.014598024,0.19886363636363635,-0.0016071807067419286,0.5326443447295856,0.6950509339724321
Ses02M_impro07_F017,1,0.01625387,0.027652053,0.020576235,0.018448338,0.3324396782841823,-0.004113574505026918,0.5674032839547983,1.3026350736838457
Ses02M_impro07_F018,1,0.020843724,0.03245136,0.02644298,0.018784914,0.21965317919075145,-0.0018170317162002902,0.7347006134599859,1.9476493574536116
Ses02M_impro07_F019,1,0.0126758255,0.020195074,0.015862558,0.012453415,0.34104046242774566,-0.003559758624760434,0.2866716926152368,0.6703291291745498
Ses02M_impro07_F020,1,0.014534417,0.020645944,0.018395372,0.009348709,0.15807560137457044,-0.0010165965704800328,0.2724299500711979,0.539132251594192
Ses02M_impro07_F021,1,0.008818714,0.013207077,0.011148587,0.0070003476,0.15492957746478872,-0.0033491610338387545,0.11782833611375586,0.15725600146761945
Ses02M_impro07_F022,2,0.016835596,0.02603579,0.021274654,0.015053093,0.21428571428571427,-0.0037095585412316723,0.47041277937825865,0.8502841877616651
Ses02M_impro07_F023,2,0.015326518,0.022168031,0.01920413,0.01106507,0.12173913043478261,0.0020155923721176805,0.3209040835268424,0.7528166555290104
Ses02M_impro07_F024,1,0.01830134,0.028741285,0.022883493,0.017314753,0.29775280898876405,-0.006185342044773279,0.5752385425504573,0.7896160486598961
Ses02M_impro07_F025,2,0.014777197,0.023215568,0.018677188,0.013798706,0.18127490039840638,-0.003728840056282934,0.3795468042579291,1.094809020204844
Ses02M_impro07_F026,2,0.012311686,0.018749647,0.015427516,0.010580541,0.29457364341085274,-0.009652890184952412,0.23904500802633744,0.3599791536986058
Ses02M_impro07_F027,2,0.013916178,0.018459758,0.017476633,0.006125852,0.0,-0.00413292536904919,0.20163916017237027,0.3268591926384667
Ses02M_impro07_F028,1,0.008506552,0.012019851,0.010644225,0.00556999,0.16908212560386474,-0.007351980912062572,0.09174999229447477,0.24126138086017998
Ses02M_impro07_F029,1,0.0048422655,0.008483789,0.006104684,0.0059179454,0.36578947368421055,-0.004911525593342958,0.05461817752414513,0.14582278938475934
Ses02M_impro07_M000,8,0.010856677,0.017216977,0.01355768,0.010603816,0.2579957356076759,-0.0051749334488704335,0.209488350324462,0.5726996112360654
Ses02M_impro07_M001,8,0.010375074,0.014938492,0.013021693,0.0073066573,0.1550632911392405,-0.003920976723748026,0.1449216739675489,0.3878178775000306
Ses02M_impro07_M002,2,0.03350833,0.05972804,0.04078916,0.043487575,0.5193798449612403,-0.0030421440442296444,2.725073202460057,4.348112464310417
Ses02M_impro07_M003,8,0.030878866,0.04631906,0.039019644,0.025055844,0.08839779005524862,-0.0019644601252366556,1.455629550909987,2.291959157491919
Ses02M_impro07_M004,8,0.01455255,0.023863588,0.018626928,0.0149153555,0.31865284974093266,-0.0031902018235996366,0.41282648469369454,1.2344635166101539
Ses02M_impro07_M005,8,0.022822896,0.037984487,0.028557543,0.025024494,0.3021680216802168,-0.0020591637621691916,1.0591109660471036,3.026333396268861
Ses02M_impro07_M006,2,0.031464644,0.045504674,0.03966769,0.022214148,0.07981220657276995,-0.002817012955347309,1.3550737020107588,2.71322142253404
Ses02M_impro07_M007,2,0.020714687,0.03151093,0.025879828,0.017978346,0.17339667458432304,-0.0037983606944180792,0.6788198554811482,2.814129158232546
Ses02M_impro07_M008,2,0.027264208,0.035425685,0.034158718,0.009016974,0.0,0.004377564891910879,0.7216051522008802,0.8400255780041802
Ses02M_impro07_M009,1,0.012233178,0.018225772,0.015302447,0.009898518,0.19019607843137254,-0.0050475723583076615,0.22270476496049996,0.7451645399397052
Ses02M_impro07_M010,1,0.012746377,0.018106218,0.015638897,0.009030463,0.152,-0.0005922938726143911,0.20939156432685543,0.5426064096458171
Ses02M_impro07_M011,1,0.021300567,0.031037396,0.026562309,0.015962597,0.17763157894736842,-0.0029620971417898545,0.6326120995401993,0.9048879140134515
Ses02M_impro07_M012,8,0.012293548,0.018293308,0.015315892,0.009995439,0.20890937019969277,-0.0031799845601199195,0.22399572315763822,0.7291895493060039
Ses02M_impro07_M013,2,0.01637147,0.026730709,0.020552777,0.017014073,0.2695035460992908,0.0002814700224007538,0.5149698707350262,0.9984942750946326
Ses02M_impro07_M014,2,0.014056155,0.020763649,0.017710272,0.010821973,0.1781818181818182,-0.002539250999689102,0.2861333028386552,0.6462616710041498
Ses02M_impro07_M015,2,0.025675662,0.03886761,0.032785147,0.020831153,0.12418300653594772,-0.0026192124096269254,1.0314895028873332,2.2158989418606643
Ses02M_impro07_M016,8,0.010874055,0.016212178,0.0136263035,0.008774856,0.1989342806394316,-0.0032067184747575084,0.17629102877950284,0.5151061689177638
Ses02M_impro07_M017,2,0.018777024,0.02742894,0.023973254,0.013334459,0.1564625850340136,-0.0013001139222978964,0.4951465918748736,0.8458921162011823
Ses02M_impro07_M018,2,0.012358249,0.020827668,0.015923532,0.013423701,0.1839080459770115,-0.005197498921916122,0.3221319935166441,0.3605135887753887
Ses02M_impro07_M019,2,0.02394625,0.035770446,0.030109642,0.019301666,0.21390374331550802,-0.0037524337130889762,0.8561633421609334,1.4391221221069754
Ses02M_impro07_M020,2,0.024024397,0.03704701,0.030837419,0.020467246,0.20430107526881722,-0.0013028635521550314,0.9493204463557681,1.8217574092045363
Ses02M_impro07_M021,2,0.013822498,0.02299354,0.01724139,0.015181377,0.3288590604026846,-0.0024728860807954334,0.3876172353933806,1.042977091172197
Ses02M_impro07_M022,2,0.014163363,0.02183124,0.017723152,0.012662472,0.30714285714285716,-0.003539063072821591,0.32602898850463347,0.7013886193085462
Ses02M_impro07_M023,1,0.011726913,0.020517834,0.014809856,0.014199304,0.36875,-0.003541225396475056,0.3175699338446553,1.2306311455112007
Ses02M_impro07_M024,1,0.014026325,0.020409271,0.017797397,0.009912363,0.1834862385321101,-0.0014550847708960646,0.27282080922591184,0.4697030267299585
Ses02M_impro07_M025,1,0.013856298,0.02106944,0.017412504,0.011864973,0.22113821138211381,-0.001908393642224837,0.3031717046313163,0.981416404299808
Ses02M_impro07_M026,1,0.00989549,0.015725536,0.01249113,0.0095445905,0.24937965260545905,-0.003279404381828499,0.1750793465303409,0.6616700849161253
Ses02M_impro07_M027,8,0.012676488,0.019153787,0.015943008,0.0105960965,0.25125628140703515,-0.004155650003667688,0.24926572560361365,0.5654890650225699
Ses02M_impro07_M028,8,0.012579598,0.019965563,0.015768982,0.012228781,0.23343373493975902,-0.0019448698367341422,0.2826130459475959,0.8981969608692989
Ses02M_impro07_M029,2,0.021409657,0.032056816,0.026851404,0.017494716,0.21339563862928349,-0.0025059607651201077,0.6897894464876656,1.8483525406637702
Ses02M_impro07_M030,1,0.013695308,0.019697743,0.01746345,0.00901323,0.15527950310559005,0.0004104756214928784,0.2516724455131895,0.3690422114674472
Ses02M_impro07_M031,2,0.013210047,0.018916065,0.016540844,0.0091686975,0.1601123595505618,-0.003940221631637542,0.2304714828659375,0.843807283369589
Ses02M_impro07_M032,2,0.0069192084,0.011218484,0.008774345,0.007027703,0.24719101123595505,-0.0035473660773277516,0.09078456496234644,0.20645455419169234
Ses02F_script01_3_F000,8,0.00669211,0.010633772,0.008060267,0.006925162,0.44621513944223107,-0.007696564352954738,0.07960692818572299,0.33081640136310747
Ses02F_script01_3_F001,8,0.0029431114,0.0050319154,0.0037546067,0.003341679,0.40350877192982454,-0.0072006832851911895,0.01896997049638589,0.0540863298796255
Ses02F_script01_3_F002,8,0.004460121,0.0076597766,0.005489303,0.0053386735,0.4934640522875817,-0.007926717444206588,0.04390500887882525,0.17321013407670416
Ses02F_script01_3_F003,8,0.0035457031,0.006472732,0.0044517904,0.004696451,0.5152129817444219,-0.005373500698624412,0.0325896097304555,0.16142198218154577
Ses02F_script01_3_F004,8,0.005457217,0.008803639,0.006754683,0.00563299,0.3792134831460674,-0.004599160547513748,0.055475821786046625,0.20394008618135795
Ses02F_script01_3_F005,8,0.0051367315,0.010910861,0.0063127102,0.00889771,0.5039001560062403,-0.007195489615696715,0.09932202156479553,0.5838101803989951
Ses02F_script01_3_F006,8,0.0044198236,0.007507546,0.0055897464,0.0050097015,0.4144385026737968,-0.008818235073704273,0.041910577445596814,0.12658124903427997
Ses02F_script01_3_F007,8,0.005353968,0.007877371,0.0068082046,0.003964215,0.16666666666666666,-0.006237172783585265,0.04112740569241955,0.10042310505366497
Ses02F_script01_3_F008,8,0.0019557106,0.002908247,0.0024447166,0.0015647393,0.034482758620689655,-0.010307107004337013,0.005696978878846296,0.010422956487114046
Ses02F_script01_3_F009,3,0.004044691,0.0069510397,0.005072418,0.0047357474,0.32286995515695066,-0.0065231797634623945,0.03630708005955312,0.10670267398524623
Ses02F_script01_3_F010,8,0.0020661654,0.0035668067,0.0025397132,0.0025014894,0.13020833333333334,-0.007263149200298358,0.00961270914648507,0.04677582673640903
Ses02F_script01_3_F011,8,0.0069391527,0.01026176,0.008759556,0.005356499,0.22992700729927007,-0.005348808826965978,0.07018677562103326,0.20639768382245566
Ses02F_script01_3_F012,1,0.0045334003,0.0076921284,0.005723837,0.0051166443,0.36134453781512604,-0.00855922007758636,0.044027629080730914,0.1069065670082421
Ses02F_script01_3_F013,1,0.0027322622,0.0039768587,0.0033952608,0.0020623945,0.20574162679425836,-0.01001671716949204,0.010401707435410525,0.032289915812861655
Ses02F_script01_3_F014,1,0.004283233,0.007495705,0.0052672164,0.0053373976,0.36419753086419754,-0.0023796537789166905,0.04268857659418912,0.2027084417075545
Ses02F_script01_3_F015,8,0.008325968,0.012632235,0.010373829,0.007195682,0.24648786717752236,-0.008520860319549683,0.10860598163938862,0.42801492915122297
Ses02F_script01_3_F016,1,0.010576191,0.017387347,0.013235701,0.011284285,0.2564102564102564,-0.00701787439538748,0.21989883508989425,0.7306997201999215
Ses02F_script01_3_F017,8,0.0049767187,0.00838121,0.0063380385,0.005464188,0.40714285714285714,-0.004924527274852153,0.05192285901165107,0.07505674980416252
Ses02F_script01_3_F018,8,0.0024892811,0.004595704,0.0031141662,0.00337942,0.4647887323943662,-0.00995769732980989,0.016574264947394116,0.0730048583722096
Ses02F_script01_3_F019,8,0.003082837,0.00521395,0.003894588,0.0034734798,0.46204620462046203,-0.006005402156006312,0.020218344042586597,0.06677808158342098
Ses02F_script01_3_F020,3,0.002436423,0.004000742,0.0030182402,0.002624664,0.10204081632653061,-0.008899122803995851,0.011690305509455438,0.07205221754998879
Ses02F_script01_3_F021,3,0.0023683093,0.0036156054,0.0029435328,0.0020987457,0.037037037037037035,-0.0072979682954610325,0.009010412428489408,0.032462378222214344
Ses02F_script01_3_F022,3,0.001969755,0.002893878,0.0024350374,0.0015652276,0.0,-0.010467530955793336,0.005572518074017059,0.022700809358714602
Ses02F_script01_3_F023,3,0.0016550252,0.0022693307,0.0020366334,0.0009938087,0.0,-0.008407060704485048,0.00317982306436579,0.008230740629639308
Ses02F_script01_3_F024,3,0.0029180425,0.00502298,0.003554955,0.003536019,0.3945578231292517,-0.008304576113005169,0.018966992651101425,0.06078292587929549
Ses02F_script01_3_F025,3,0.0011419631,0.0014565714,0.0014146795,0.00035081964,0.0,-0.013852066331310198,0.0011870805073376915,0.0041774933951287
Ses02F_script01_3_F026,3,0.0023166619,0.0039019126,0.0029040992,0.0026025886,0.15384615384615385,-0.008399968464800622,0.011318174493847004,0.035796605571754424
Ses02F_script01_3_F027,8,0.004973454,0.0076392726,0.0061585945,0.0045128814,0.25987841945288753,-0.005007028448744677,0.04024132492875743,0.2032919123820739
Ses02F_script01_3_F028,8,0.0072708307,0.011522768,0.008961485,0.0072371825,0.3283983849259758,-0.009196890459861606,0.09377729180059542,0.45780101650939076
Ses02F_script01_3_F029,1,0.0071903574,0.013120537,0.00889257,0.009610295,0.47804878048780486,-0.008649379196867812,0.13337347959330503,0.3996087466955414
Ses02F_script01_3_M000,8,0.0061503705,0.01049451,0.007915266,0.0068624686,0.3983050847457627,-0.006218396720214514,0.08194971204437136,0.17589351563546296
Ses02F_script01_3_M001,7,0.0055577853,0.0098028155,0.0072797136,0.006521183,0.42657342657342656,-0.007545323569502216,0.07307626801562374,0.14173917843029696
Ses02F_script01_3_M002,8,0.0026129154,0.0055098035,0.0034298175,0.0042896178,0.6224489795918368,-0.008640909982204903,0.025319125690612423,0.035909418883866416
Ses02F_script01_3_M003,8,0.0024342025,0.0035671277,0.0030694068,0.0018064225,0.225,-0.006682153980364092,0.00842980324938169,0.013996312878453685
Ses02F_script01_3_M004,8,0.0030294573,0.0064756023,0.0039657406,0.005118129,0.4691358024691358,-0.011590773283387534,0.03518290063845708,0.054752241672023326
Ses02F_script01_3_M005,8,0.0063948473,0.011484729,0.008373271,0.007855643,0.3464467005076142,-0.0034908277939393884,0.10140918928764045,0.47480176562059184
Ses02F_script01_3_M006,8,0.0031407229,0.006719095,0.0041323453,0.005295035,0.6134969325153374,-0.005452656751003815,0.037813454375937416,0.13405780250495625
Ses02F_script01_3_M007,8,0.0052027605,0.011538926,0.00668972,0.009396516,0.5879556259904913,-0.007721590009168722,0.11275104336951106,0.5896615302668036
Ses02F_script01_3_M008,8,0.0126230195,0.021104328,0.016064249,0.013664348,0.3745019920318725,-0.004746218110085465,0.32547579136601956,0.9259153629142249
Ses02F_script01_3_M009,8,0.008199656,0.014552119,0.010525105,0.010035651,0.3837837837837838,-0.004986938620277215,0.16158620378762276,0.8043328550677674
Ses02F_script01_3_M010,2,0.0060272696,0.011417113,0.007809778,0.008326735,0.44336175395858707,-0.005859285010956228,0.10323041065989148,0.535813444407814
Ses02F_script01_3_M011,8,0.0045018336,0.008054624,0.0058517805,0.0055336403,0.42660550458715596,-0.00723816765457741,0.04993325636735614,0.11709961268971442
Ses02F_script01_3_M012,8,0.0041715316,0.007704522,0.0054524145,0.005420673,0.5048543689320388,-0.001009950096886314,0.046504830790854684,0.0852817483157782
Ses02F_script01_3_M013,8,0.0077949786,0.013253809,0.0103930915,0.008192855,0.3624161073825503,-0.005536070148082217,0.1304588210975311,0.21421558185314482
