,wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std
1192,Ses01F_script02_2_M031,2,0.020250177,0.035041254,0.024985792000000003,0.024551722999999998,0.3796369376479874,-0.0046437203309324104,0.9189061574336282,6.2978239959901074
1193,Ses01F_script02_2_M032,2,0.020572074,0.038213800000000006,0.025921015,0.02803795,0.4824561403508772,-0.005596451501332922,1.134982679932661,3.101988875929413
1194,Ses01F_script02_2_M033,5,0.0036247883,0.0074503627,0.00458853,0.005863007,0.1724137931034483,-0.01304435409110738,0.045898276444336056,0.14057598884749975
1196,Ses01F_script02_2_M035,2,0.0025329827,0.0036719295,0.0031594690000000003,0.0018676076,0.0,-0.008240459465014283,0.008862936406257798,0.02642716495012496
1197,Ses01F_script02_2_M036,2,0.0024662274,0.0035350715999999996,0.0030643907,0.0017619743,0.0,-0.015195138985291125,0.008111045267833693,0.028790629362452982
1198,Ses01F_script02_2_M037,2,0.0036457519,0.005466621,0.00455507,0.0030158834999999998,0.08800000000000001,-0.006852682872704463,0.02024656110211108,0.0823158632305392
1199,Ses01F_script02_2_M038,2,0.0050675874,0.0094287,0.0062947273,0.0070042317,0.5527156549520766,-0.00996005292108748,0.06995864945726545,0.2958317272319862
1200,Ses01F_script02_2_M039,4,0.002483609,0.0043566683,0.0031349387,0.0030182207,0.0,-0.007499461844417966,0.014516692314345991,0.04135822651463178
1201,Ses01F_script02_2_M040,5,0.0035997133,0.0060155503,0.004482485,0.0040121440000000005,0.11472602739726027,-0.0062564936342823785,0.026768729662030026,0.19524277035231571
1202,Ses01F_script02_2_M041,2,0.005373726,0.009110317,0.006687024000000001,0.006177533000000001,0.4866310160427808,-0.006607901013921946,0.06178168248024093,0.2768220056824132
1203,Ses01F_script02_2_M042,5,0.008785351,0.014968221,0.010675094,0.010486269,0.4604904632152589,-0.004362304480309831,0.1667074290381092,0.7528962745567103
1204,Ses01F_script02_2_M043,5,0.0016978459,0.0021304996,0.0021056157999999998,0.00034202487,0.0,-0.009779578249435872,0.0024743508396839124,0.006589263062478436
1205,Ses01F_script02_2_M044,1,0.0082264105,0.012860163999999999,0.010111789,0.007929653,0.42700729927007297,-0.006560068868566304,0.11519702877604827,0.50258893663886
1207,Ses01F_script02_2_M046,1,0.0017940561999999999,0.0023224151,0.002246501,0.000602046,0.0,-0.009550684808345977,0.003083781226426022,0.011719045412221357
1208,Ses01F_script02_2_M047,5,0.0030888577,0.0055423723999999995,0.003903194,0.003933219,0.024657534246575345,-0.007468932835763553,0.023775602696705447,0.11423739853227248
1209,Ses01F_script02_2_M048,5,0.0017774032999999998,0.0023122586,0.0022342722,0.00060087873,0.0,-0.007050202384561999,0.0030807595359497878,0.023308809239262124
1210,Ses01F_script02_2_M049,1,0.0017436282000000002,0.002192808,0.0021579661,0.00040743084,0.0,-0.009212119948642794,0.002631068795870957,0.014186798966773075
1211,Ses01M_script01_1_F000,2,0.0043734065,0.0075869504,0.005481016,0.0052338196,0.05573770491803279,0.002422682428004918,0.04367910731323812,0.14246643368239556
1212,Ses01M_script01_1_F001,4,0.0045345174,0.009784145,0.005731035,0.007903189,0.13020833333333334,-0.009522843356535304,0.08069101549996179,0.14684216166168534
1213,Ses01M_script01_1_F002,4,0.010678588000000001,0.019976621,0.013409261,0.014791761499999998,0.485,-0.008123328370857053,0.3138116451052164,0.992965637300394
1214,Ses01M_script01_1_F003,4,0.0050063855,0.00927076,0.0063011176,0.006799099,0.3153153153153153,-0.012509728549048305,0.06765111543163413,0.18304759438965015
1215,Ses01M_script01_1_F004,2,0.003989707,0.006851227,0.0049395678,0.0047388740000000006,0.00980392156862745,-0.012770598004863132,0.03538668149946868,0.12470653169889245
1216,Ses01M_script01_1_F005,2,0.0032790084,0.0059516709999999995,0.0040839133,0.004320124,0.0,-0.014150497008813543,0.027636922049039395,0.1410474836595931
1217,Ses01M_script01_1_F006,2,0.0031720034,0.0046265693,0.0038892543,0.0025008377,0.0,-0.02603252323751804,0.014154158488398091,0.08966107674144445
1218,Ses01M_script01_1_F007,2,0.0061867735,0.01159891,0.007696845600000001,0.008660886,0.4548387096774194,-0.0075207944973954,0.106383298213275,0.4176685344702556
1219,Ses01M_script01_1_F008,0,0.005556539599999999,0.010538404,0.0068616173,0.007989829,0.4143518518518519,-0.010171915164391976,0.08839350127668043,0.5291758347794523
1221,Ses01M_script01_1_F010,4,0.003838827,0.008660258,0.0048701423,0.0071385545,0.02072538860103627,-0.00551553148397943,0.06424811959387887,0.10381906095993748
1222,Ses01M_script01_1_F011,0,0.009399259,0.018388296000000002,0.011473653,0.014333357,0.6338983050847458,-0.005633179171127267,0.2718831733208641,1.1761876849207753
1223,Ses01M_script01_1_F012,2,0.008953863000000001,0.016008604,0.011185773999999999,0.011414735,0.4313725490196079,-0.0026802747470355825,0.19699647293870265,0.7425718615204724
1225,Ses01M_script01_1_F014,0,0.017965846,0.035880543,0.022290078999999997,0.028083341,0.5498154981549815,-0.007799176273692866,1.0396303004264982,5.434043989787968
1226,Ses01M_script01_1_F015,0,0.0135101015,0.027524145,0.017029045,0.021619412999999997,0.5277207392197125,-0.0073828937274811315,0.6197335694397161,2.6743832173130535
1227,Ses01M_script01_1_F016,0,0.034837224,0.057931542,0.04401264,0.037646558,0.31925675675675674,-0.007668018952244894,2.450207979872132,6.632654798468588
1228,Ses01M_script01_1_F017,0,0.0040608137,0.0077136172999999995,0.0050916704,0.0057821684,0.0625,-0.01393359070789302,0.047504221966465865,0.10085552024635536
1230,Ses01M_script01_1_F019,2,0.015468662,0.030561882999999998,0.01923885,0.023701767999999998,0.525,-0.01340098515356658,0.7533796321902909,2.1756739212984018
1231,Ses01M_script01_1_F020,0,0.042519602999999996,0.070219636,0.052503735,0.046503045,0.33753943217665616,-0.009009201676235534,3.5715723921561358,8.878997059494258
1233,Ses01M_script01_1_F022,2,0.034996826,0.057316966,0.043733615,0.036931217,0.275,-0.014118322724243624,2.3855198702893894,4.741682851962191
1234,Ses01M_script01_1_F023,0,0.043941232999999996,0.08540489,0.055063672,0.065231524,0.4452773613193403,-0.010827609003172256,5.79955835793028,13.917733775970408
1235,Ses01M_script01_1_F024,0,0.06268874599999999,0.11102679,0.07798353599999999,0.07896183400000001,0.3653333333333333,0.0010912141306107517,9.333393324317887,30.788246970572747
1236,Ses01M_script01_1_F025,5,0.023926303,0.044649012,0.029761601000000002,0.033105842999999996,0.3610223642172524,0.0035551518067222787,1.564642574207021,4.986073114564865
1237,Ses01M_script01_1_F026,5,0.0090161,0.02252394,0.01131405,0.019457322,0.749271137026239,-0.00680645052852924,0.4459848451677317,1.3167578283248924
1238,Ses01M_script01_1_F027,2,0.040362086,0.06877024,0.050270163,0.046865843,0.3991228070175439,-0.01009004517982248,3.4862654626649934,9.44564486257375
1239,Ses01M_script01_1_F028,2,0.0083173495,0.01551267,0.010318504000000001,0.011579555,0.4651162790697674,-0.012654898455366492,0.18949931477563595,1.156126814377049
1240,Ses01M_script01_1_F029,0,0.016207588999999998,0.028758593,0.020778308,0.019847361,0.41791044776119396,0.002864720499928808,0.6304856596354075,2.1645913766558667
1241,Ses01M_script01_1_F030,0,0.039542983999999996,0.06706841,0.04983106599999999,0.044869818,0.3406432748538012,-0.004874733804172139,3.327204571681276,10.416633547875023
1242,Ses01M_script01_1_F031,2,0.0113280695,0.02361387,0.013909345,0.019079814,0.5594936708860759,-0.006560976089531323,0.4611162524434869,2.6685322654382566
1243,Ses01M_script01_1_F032,0,0.032411695,0.07016107,0.039917327,0.057691152999999995,0.5565371024734982,-0.012307360520935616,4.101089807968851,10.776574252696314
1245,Ses01M_script01_1_F034,4,0.01413116,0.03162633,0.018005101000000003,0.0259459,0.6306306306306306,-0.011141157301608471,0.8473248765997535,1.6812164730571963
1246,Ses01M_script01_1_F035,0,0.03270011,0.08044439,0.041240666,0.06905385,0.6426116838487973,-0.006667034085694468,5.6196463143790165,12.118956611257026
1247,Ses01M_script01_1_F036,0,0.06360946,0.1256271,0.079008095,0.097577944,0.5120481927710844,-0.02379554098297376,12.605588226258233,25.18969375493177
1248,Ses01M_script01_1_F037,0,0.07822429,0.1256395,0.09740311,0.079255104,0.2755102040816326,0.08545765740564093,11.25401298606967,19.740610731103764
1250,Ses01M_script01_1_F039,0,0.028727869,0.055745035,0.036189307000000004,0.042359844,0.5198412698412699,-0.010717717486841137,2.468877612384788,6.234079000459603
1251,Ses01M_script01_1_F040,0,0.073666096,0.12955028,0.09143795,0.09175058,0.35909980430528377,0.02218737063230947,12.688241623067956,41.83477784878376
1252,Ses01M_script01_1_F041,0,0.049502946,0.098255396,0.06175689,0.07625386,0.4251012145748988,-0.009288622095482424,7.784539880576212,16.04989949187649
1253,Ses01M_script01_1_F042,0,0.019073565,0.041147128,0.023419594,0.033799034,0.6096096096096096,-0.00877337788551813,1.4112738805783642,7.221511145242395
1254,Ses01M_script01_1_F043,0,0.00506997,0.010923493000000001,0.0065060914000000004,0.008760937,0.43014705882352944,-0.004850754066865193,0.10043816691652543,0.2374280917617648
1255,Ses01M_script01_1_M000,5,0.0032598702000000003,0.0052768313,0.0040741516,0.003342716,0.0,-0.012371151569823269,0.02016591013652273,0.050082826722289316
1257,Ses01M_script01_1_M002,5,0.007143012,0.010757601,0.00882013,0.0061494769999999995,0.3553875236294896,-0.004955180884280708,0.07850108437803767,0.3877468307234755
1258,Ses01M_script01_1_M003,2,0.004447988,0.0076700677,0.005580302,0.0052553616,0.12614259597806216,-0.006973094059503636,0.04444325123762797,0.1974266628544692
1259,Ses01M_script01_1_M004,2,0.0031975096,0.004612939,0.0040112194,0.0022711707,0.0,-0.013345555089472327,0.013916214464540328,0.059960688907737376
1260,Ses01M_script01_1_M005,2,0.0039956756,0.006014488,0.004993978,0.0033430737,0.045248868778280535,-0.00890983301360393,0.024615046541094955,0.11256813229345217
1261,Ses01M_script01_1_M006,2,0.0035782503000000004,0.0070494385,0.0044358117,0.0053130634999999996,0.011560693641618495,-0.01247340151167009,0.040407265777035815,0.11851985930709084
1262,Ses01M_script01_1_M007,2,0.003013529,0.004537132,0.0037424925,0.0025556732,0.0,-0.005128728389536263,0.01404008195726207,0.07981523406168907
1263,Ses01M_script01_1_M008,2,0.0071354774,0.011864205,0.008916947,0.007824117,0.433264887063655,-0.01099468681786675,0.10340699499650008,0.4546454639092317
1265,Ses01M_script01_1_M010,2,0.009062204,0.014973002,0.011238228500000001,0.009890933000000001,0.40782122905027934,-0.006894629677844932,0.16362098634350744,1.1012224461099591
1266,Ses01M_script01_1_M011,2,0.008908355,0.01591181,0.010997968,0.011518565,0.4849137931034483,-0.0068560657382477075,0.19434677125207875,1.301633281070877
1267,Ses01M_script01_1_M012,2,0.0047806962,0.008915979000000001,0.006028950999999999,0.006576805,0.18090452261306533,-0.0020223089904902736,0.06279407792091253,0.15762352273083616
1268,Ses01M_script01_1_M013,2,0.004937762,0.008072644,0.0061332565,0.0052431840000000006,0.20128824476650564,-0.010167800610361157,0.04742484262776097,0.2568733214337717
1269,Ses01M_script01_1_M014,2,0.018840237,0.042424887,0.02384796,0.035071764,0.5258964143426295,-0.0023763670924381586,1.5277223526702706,4.5939244000801445
1270,Ses01M_script01_1_M015,2,0.0059718685,0.012323576999999999,0.0074622366,0.009929377,0.4804347826086957,-0.006300502263911767,0.1256377259730109,0.5829389005590961
1272,Ses01M_script01_1_M017,5,0.0039566797,0.0064427797,0.0048917835,0.0041930405,0.01577287066246057,-0.008258508387370966,0.03015866470251895,0.145500069393457
1273,Ses01M_script01_1_M018,2,0.006575765,0.010947208,0.008334013000000001,0.007089805,0.3636363636363637,-0.007814353921276052,0.08818712075086613,0.2396458086539064
1274,Ses01M_script01_1_M019,2,0.016315036,0.02548329,0.020459432,0.015353147,0.29831932773109243,-0.0049555337682249965,0.4529041108425854,1.1576432679838708
1275,Ses01M_script01_1_M020,0,0.025993044,0.04737742,0.03235191,0.0345979,0.4397759103641457,-0.00578608751311549,1.7291052508758649,8.271223011699442
1276,Ses01M_script01_1_M021,0,0.032589972,0.06604539599999999,0.040845044,0.05188051,0.3954372623574144,-0.008677566256665159,3.5533989172461586,6.857821682546974
1277,Ses01M_script01_1_M022,2,0.027551477999999997,0.045289848,0.03410972,0.029750792,0.313953488372093,-0.0054621223171125175,1.48924576920602,6.329534962846623
1278,Ses01M_script01_1_M023,0,0.014299026000000001,0.040480547,0.018176656,0.036114573,0.6157635467980296,-0.0055749801504134675,1.4817506402209133,5.648437294330168
1279,Ses01M_script01_1_M024,2,0.008122455,0.01520392,0.010107197,0.0113381045,0.5064102564102564,-0.0014584800283046204,0.1823009149176036,0.5634324119394953
1281,Ses01M_script01_1_M026,2,0.006726136,0.012697031999999999,0.00850041,0.009418956,0.3688311688311688,-0.012838098882639315,0.12808161066832568,0.39488139736875466
1282,Ses01M_script01_1_M027,2,0.015845675,0.027669966,0.019771291,0.019514397,0.40782122905027934,-0.010975713848893063,0.5782081026814372,3.394152220894234
1283,Ses01M_script01_1_M028,2,0.020781863,0.037150834,0.02566162,0.026856547,0.3737864077669903,-0.008051310032897163,1.0558782594315703,3.9140318907753175
1285,Ses01M_script01_1_M030,2,0.013881946000000001,0.028546484,0.017205448999999998,0.022774715,0.5957792207792207,-0.0048111669457284725,0.6683739816614465,3.1759331985811685
1286,Ses01M_script01_1_M031,2,0.017002508,0.03212992,0.02105099,0.024257045,0.4897003745318352,-0.006995094736339524,0.8127756079022329,4.66558533531491
1287,Ses01M_script01_1_M032,2,0.011522876000000001,0.02112482,0.014280652,0.015562013000000001,0.5270588235294118,-0.004675250693253474,0.34640860093181586,1.4720022781280109
1289,Ses01M_script01_1_M034,0,0.035840176,0.08277638,0.043832194000000005,0.07017192,0.5256064690026954,0.07201728294603528,5.8533581030923925,13.259013262812884
1290,Ses01M_script01_1_M035,0,0.042669594000000005,0.07075076,0.05329677,0.04657924,0.3288381742738589,-0.006994989234954119,3.636225894033643,14.357925242020096
1291,Ses01M_script01_1_M036,2,0.008953198,0.017632488,0.011070351,0.013699201999999999,0.6051502145922747,-0.009123335985350424,0.2509429592530696,1.224197056279157
1292,Ses01M_script01_1_M037,5,0.0047435374,0.008014981,0.0058280774,0.005485179399999999,0.1568627450980392,-0.005376775334298145,0.04784204702904277,0.31107993908744364
1293,Ses01M_script01_1_M038,2,0.011709405,0.021122755,0.014490171999999999,0.015358978,0.4545454545454545,-0.0070256264734780425,0.3439854062952497,1.3216374870711034
1295,Ses01M_script01_1_M040,2,0.0479195,0.09270333,0.058384422000000005,0.072632305,0.44623655913978494,-0.04444462683750317,6.82652416737966,13.789625649437392
1296,Ses01M_script01_1_M041,0,0.013913807,0.029028328,0.01790921,0.022870755,0.46288209606986896,-0.007086960977176204,0.6966188248683888,1.193477867078358
1297,Ses01M_script01_1_M042,2,0.004406044699999999,0.0076994314,0.005480200500000001,0.0054078302,0.10396039603960396,-0.009455376130063087,0.045156181483615436,0.2093419689329009
1301,Ses01M_script03_2_F003,4,0.052026074000000005,0.095276594,0.06572494,0.06889331,0.4405063291139241,-0.012870288628619164,7.032691410077245,15.334433082328468
1304,Ses01M_script03_2_F006,5,0.008298366,0.016691154,0.01057649,0.013093592,0.6313131313131313,-0.0066603561208467,0.2270039011977044,0.4787088459022347
1308,Ses01M_script03_2_F010,5,0.007557363,0.013944406999999999,0.009313354,0.010348969,0.5190476190476191,-0.00167302505360567,0.15216040870365466,0.4304170408467631
1309,Ses01M_script03_2_F011,0,0.013972899999999998,0.022386096,0.01795437,0.013375131,0.2901234567901235,-0.002085087771774852,0.356958338235415,0.7203232499744789
1313,Ses01M_script03_2_F015,0,0.00901042,0.023141455,0.011508078,0.02006542,0.5546218487394958,-0.0092739892352256,0.4748870533293825,0.9606039521085646
1315,Ses01M_script03_2_F017,0,0.015403765,0.027391203,0.019021414,0.019697268,0.4227799227799228,-0.00586205624131253,0.5719275698773914,2.158864008528472
1320,Ses01M_script03_2_F022,0,0.038911443,0.08958025,0.048710894000000005,0.07501766,0.5584415584415584,-0.050587004807312035,6.853122190397726,18.017591392121297
1321,Ses01M_script03_2_F023,0,0.114249825,0.19563816,0.13902044,0.13751553,0.4415584415584416,1.0120973456650972,28.22511244722024,83.21969834441948
1322,Ses01M_script03_2_F024,0,0.045304912999999995,0.07909658,0.057086106,0.054636035,0.2981132075471698,-0.0010952602451652638,4.7450190022369405,8.102760019895642
1323,Ses01M_script03_2_F025,0,0.041753158,0.06997021,0.05146437,0.04726946,0.3684210526315789,-0.005628508915833663,3.5949388707099104,7.625076468907975
1324,Ses01M_script03_2_F026,0,0.02426867,0.045779493,0.03149868,0.033157837,0.2962962962962963,-0.0069033881118230065,1.6596151848590877,3.1355630935430896
1325,Ses01M_script03_2_F027,0,0.039632395,0.07241713,0.049302615,0.052848224000000006,0.3962264150943397,-0.0065213253037654795,4.066825231015079,7.535238823254127
1326,Ses01M_script03_2_F028,0,0.06665941,0.122304864,0.083345234,0.08941758,0.35361216730038025,0.14017369539942592,11.589540713602322,26.043279786442646
1327,Ses01M_script03_2_F029,0,0.056629505,0.09587664,0.070729606,0.06470834,0.3988439306358382,-0.004587031980918255,6.771637980951798,12.295488577055046
1328,Ses01M_script03_2_F030,0,0.061749287,0.10132891,0.078867294,0.06397831,0.2475247524752475,-0.015265763067873197,7.457581700018166,13.793135627092953
1329,Ses01M_script03_2_F031,0,0.020243558999999998,0.032475546,0.02509403,0.020749353,0.3962264150943397,-0.01853119283623528,0.7494339458634153,1.2993969200577538
1331,Ses01M_script03_2_F033,0,0.029123059,0.06487082,0.03624598,0.053786102999999995,0.5871559633027523,-0.003228081823181128,3.5438623923998875,5.12538060234687
1332,Ses01M_script03_2_F034,0,0.0117805675,0.024111463,0.014797491999999999,0.01902227,0.5737704918032787,-0.003901047875842778,0.4766116818470636,0.9902861987186592
1333,Ses01M_script03_2_F035,0,0.033444993,0.061220348,0.041498423,0.044963605999999996,0.4074074074074074,-0.009628766747482587,2.894285377510061,10.964430166678786
1334,Ses01M_script03_2_F036,0,0.028498234,0.05264443,0.035643827,0.0387378,0.4545454545454545,-0.0013839628536516102,2.1491924345580804,3.672751830158597
1335,Ses01M_script03_2_F037,0,0.15005389,0.23313668,0.18132627,0.14583698,0.3348214285714285,1.1317027965560555,37.461097954796855,60.76476637789897
1336,Ses01M_script03_2_F038,0,0.12119738,0.19985427,0.14798452,0.13415222,0.3004484304932735,1.7063594423234465,29.029437165561113,60.866348733549565
1337,Ses01M_script03_2_F039,0,0.14684415,0.22712228,0.17770296,0.14139052,0.3254950495049505,0.6878747954033315,35.45277729886906,101.06966831525641
1338,Ses01M_script03_2_F040,0,0.038892467,0.09316158,0.04836981,0.07959978,0.5308056872037915,-0.023689734007348303,7.4946485855090845,26.79802398187155
1339,Ses01M_script03_2_F041,0,0.23020944,0.3341095,0.27994496,0.18235283,0.252760736196319,3.3627774100750685,72.15149687469895,278.20950274667
1352,Ses01M_script03_2_M012,5,0.013568351999999999,0.02860446,0.016824985,0.023129046,0.5379310344827586,-0.0118672569442424,0.6795546735159669,2.9533469977148368
1353,Ses01M_script03_2_M013,5,0.00973257,0.016928922,0.012172,0.011758728000000001,0.4467289719626169,-0.007456484581780387,0.2164770276977261,0.7605277880297117
1356,Ses01M_script03_2_M016,2,0.006329884,0.011895445,0.008092184,0.008811968,0.4642857142857143,-0.006136591309768846,0.11202240776455792,0.22379203542099804
1357,Ses01M_script03_2_M017,2,0.0025946423,0.0044678159999999995,0.0032601706,0.0030488037,0.0,-0.005775568297394784,0.015112190416211918,0.03887653215883799
1358,Ses01M_script03_2_M018,5,0.0092045665,0.01847973,0.011420733,0.014510521,0.6083333333333333,-0.009600000339560209,0.2778435406195373,0.8043069630819238
1362,Ses01M_script03_2_M022,0,0.016576386999999998,0.027128741,0.02052885,0.017731983,0.3505338078291815,-0.001062816295416269,0.5315179935897489,2.4616893168026834
1363,Ses01M_script03_2_M023,0,0.013041162,0.027021617,0.016845018,0.021107284,0.5022522522522522,-0.0029895345505792648,0.6024935773017248,1.5997795702102922
1364,Ses01M_script03_2_M024,0,0.013653752,0.024204731,0.017221553,0.01691593,0.3921971252566735,-0.0077337635957519515,0.4474079308875951,1.2819865489843378
1365,Ses01M_script03_2_M025,0,0.03016489,0.055607703,0.037351828,0.041147992,0.3281733746130031,-0.008435717063548509,2.4120860876249446,5.522370391893455
1366,Ses01M_script03_2_M026,0,0.034624536000000004,0.057988252000000004,0.043101422,0.03886553,0.2514792899408284,-0.009896779374685137,2.481206323406248,6.457926300318508
1367,Ses01M_script03_2_M027,0,0.03971364,0.06767242,0.049114652,0.046530597,0.3554006968641115,-0.006744490747223608,3.4067593080277927,15.871965880862088
1368,Ses01M_script03_2_M028,0,0.05596059,0.08756626,0.06941802,0.05326098,0.25925925925925924,0.010678590115276164,5.353175448223963,10.396152356508262
1369,Ses01M_script03_2_M029,0,0.046718296,0.09027501,0.057542678,0.06955256,0.4716981132075472,-0.020407067495398223,6.4796329725881385,23.25164743517201
1370,Ses01M_script03_2_M030,0,0.038989615,0.06982185,0.048359223,0.050375015,0.3752327746741155,-0.0025557885692251148,3.7283104749077705,14.370217000314984
1371,Ses01M_script03_2_M031,0,0.039814163,0.07982993,0.05016356,0.062194414,0.4498269896193772,-0.007798822480253875,5.1459127079227445,13.066806788741742
1372,Ses01M_script03_2_M032,0,0.0155915655,0.028696325,0.019244056000000002,0.021276583999999998,0.4741035856573706,-0.0057820188885671095,0.6400263020400775,2.470125555712764
1373,Ses01M_script03_2_M033,0,0.0296339,0.053576652,0.03672114,0.038988825,0.45,-0.00893404649104923,2.1959123397664477,5.731276594386514
1374,Ses01M_script03_2_M034,0,0.0065400605,0.011105958999999999,0.008103835,0.0075890585,0.42857142857142855,-0.012680498002737295,0.09199022046806084,0.2820626277425589
1375,Ses01M_script03_2_M035,0,0.010842383999999998,0.018631697,0.013199465,0.013108944499999999,0.4594594594594595,-0.010491414286661891,0.2595041727184651,1.2242502329662026
1376,Ses01M_script03_2_M036,0,0.025057256,0.056158494,0.030956458,0.046830967,0.6163141993957704,-0.008298539796669502,2.662018704966369,6.002290809285048
1377,Ses01M_script03_2_M037,0,0.007031255,0.01610069,0.009174721,0.013375494,0.5960912052117264,-0.010408491107227745,0.22253464049201013,0.5120099985936131
1378,Ses01M_script03_2_M038,0,0.16829960000000002,0.25923520000000005,0.2048777,0.15976417,0.3277777777777778,2.5516329333186154,46.093414290695975,69.94316056899409
1379,Ses01M_script03_2_M039,0,0.05339021,0.08504505,0.06524531,0.05476334,0.3048128342245989,-0.0075636216934071845,5.1027578488995164,12.579419886988713
1380,Ses01M_script03_2_M040,0,0.1355087,0.21216601,0.16571382,0.13247475,0.3016845329249617,0.44373373384587467,31.220536162872637,80.5265562358021
1381,Ses01M_script03_2_M041,0,0.01250983,0.024617855,0.016125808000000002,0.018762732,0.4646464646464646,-0.0033412075026717503,0.4885378490883922,0.9018302126571336
1382,Ses01M_script03_2_M042,0,0.054021385,0.09045959,0.06881645,0.059177518,0.21476510067114093,-0.022437361621996388,6.049262456622608,8.901358483776141
1383,Ses01M_script03_2_M043,0,0.2853865,0.37650034,0.34655790000000003,0.14714251,0.1026058631921824,4.240147769451141,82.63943059935912,282.9008002939416
1385,Ses01M_script02_1_F001,2,0.0060981475,0.012461522,0.007388276,0.010003598,0.4133333333333333,-0.009514615157968365,0.12792079050223665,0.8493949092540046
1386,Ses01M_script02_1_F002,4,0.007660396,0.016158953,0.009955714000000001,0.012709205,0.6,-0.009969170605472756,0.2175453775232371,0.2960415725316699
1389,Ses01M_script02_1_F005,0,0.029005809,0.047258037999999995,0.036468167,0.030044176000000002,0.30445544554455445,-0.009176863386528566,1.6065334993350806,6.15837079500316
1391,Ses01M_script02_1_F007,5,0.008350772,0.014311281,0.010534096000000001,0.009649819,0.4144144144144144,-0.00810218716651434,0.15333384640691095,0.4622961574878912
1392,Ses01M_script02_1_F008,5,0.002863373,0.004245449,0.0036021352000000003,0.002239077,0.0,-0.008086551133601459,0.012127470207142308,0.0425616376429502
1393,Ses01M_script02_1_F009,1,0.008979461999999999,0.01417713,0.010990943000000001,0.008924928,0.29441624365482233,-0.008390751645492855,0.14194792076356455,0.3575135954133757
1394,Ses01M_script02_1_F010,2,0.0041964576,0.006450169,0.00526098,0.0037200244,0.08433734939759037,-0.006609779575228457,0.02883772221783212,0.0932429939024971
1395,Ses01M_script02_1_F011,2,0.011773483999999999,0.020771615,0.015000717,0.014393831999999999,0.3551020408163265,0.0003138354429665924,0.32958532505181404,0.6180118092986555
1396,Ses01M_script02_1_F012,2,0.013248298,0.023350596,0.01674278,0.01623553,0.4408602150537633,-0.00331931028085819,0.4140124263136755,0.7813389459664989
1397,Ses01M_script02_1_F013,2,0.010978893,0.02428525,0.013969716,0.019836588,0.6560846560846559,-0.00900417217053473,0.4982770957369008,1.0392132441694084
1398,Ses01M_script02_1_F014,0,0.014022956000000001,0.033340085,0.01778062,0.02811523,0.6482412060301508,-0.013822876098856796,0.9605822909200372,1.6765196376155855
1401,Ses01M_script02_1_F017,0,0.024701247000000003,0.04393116,0.031159932,0.03096626,0.4020618556701031,-0.006955423486942891,1.4705826821974015,4.4707991399841776
1402,Ses01M_script02_1_F018,2,0.015798503999999998,0.030737195,0.020069359,0.023262886,0.4581066376496192,-0.00560137004868011,0.756576528536468,2.5837929707386653
1403,Ses01M_script02_1_F019,2,0.010202428000000001,0.020098576,0.012728847,0.015530473999999999,0.5736842105263158,-0.004134794380661333,0.3253785547957265,1.326963669370999
1404,Ses01M_script02_1_F020,2,0.007784555699999999,0.014286237,0.00937107,0.010753376,0.5775401069518716,-0.0009914632528307266,0.15898130700546287,0.7214533038510269
1405,Ses01M_script02_1_F021,0,0.011158453,0.02706908,0.0138094565,0.023185734,0.7076923076923077,-0.003799937303483602,0.637712485862051,0.8690036459822161
1406,Ses01M_script02_1_F022,0,0.014057341000000001,0.027362691,0.017891545,0.02069928,0.4382767191383596,-0.00772996645537205,0.6005732435010732,2.271383729716578
1407,Ses01M_script02_1_F023,0,0.02180825,0.033471137000000005,0.026891928,0.019856535,0.3403141361256545,0.00360242711394676,0.7672618045122108,2.033943780749228
1409,Ses01M_script02_1_M000,1,0.010893266,0.02079388,0.013428573999999999,0.015866881,0.4144144144144144,-0.009309993401984684,0.34450713140533384,1.4816121590983362
1410,Ses01M_script02_1_M001,1,0.013433961000000001,0.022976302,0.016474724,0.016013047,0.4303675048355899,-0.00632767751085339,0.39349644849881615,2.3078311142453187
1411,Ses01M_script02_1_M002,1,0.01778255,0.044081635999999993,0.02254919,0.037843116,0.6588235294117647,-0.008169780812750105,1.6997861218818238,6.192415228318293
1413,Ses01M_script02_1_M004,1,0.0105749965,0.021391554,0.01325761,0.016781814,0.512280701754386,-0.006536138243973254,0.3737302472238714,1.7688594629547332
1414,Ses01M_script02_1_M005,1,0.019275969,0.04522058,0.02350285,0.03861274,0.5755939524838013,-0.008688389243616257,1.758498223296873,15.372867987984073
1416,Ses01M_script02_1_M007,5,0.016556796000000002,0.02751387,0.020381616,0.018456941,0.42265193370165743,-0.009188509466184769,0.5511468481400085,1.7097502906365556
1418,Ses01M_script02_1_M009,5,0.020045824,0.041613955,0.02527272,0.033086102,0.4506172839506173,-0.008903786692826543,1.4282954306029494,5.977639923099318
1419,Ses01M_script02_1_M010,5,0.011527883999999999,0.020388015,0.014712026000000001,0.014156188,0.37627118644067803,-0.005686322310793912,0.31707161339248024,1.0312146612162456
1420,Ses01M_script02_1_M011,5,0.004455618,0.007920445,0.005560909,0.0056404117,0.12053571428571427,-0.008217692084144801,0.04828031068812022,0.2867541206064936
